Order_ID,City,Category,Sales,Quantity,Order_Date
3236,Giza,Clothing,844.0,1,2022-12-07
2695,Tanta,Food,826.0,8,2022-10-07
2974,Giza,Clothing,358.0,10,2022-05-19
3696,Alex,Electronics,175.0,4,2022-04-24
2228,Giza,Books,125.0,8,2022-12-11
3149,Giza,Electronics,409.0,9,2022-03-02
262,Giza,Clothing,969.0,2,2022-05-31
2227,Tanta,Books,214.0,5,2022-10-16
3418,Alex,,479.0,5,2022-08-12
1103,Cairo,Clothing,729.0,1,2022-10-25
2354,,Clothing,,5,2022-06-05
4841,Mansoura,Books,577.0,4,2022-04-02
532,Mansoura,Food,,10,2022-11-12
3316,Tanta,Clothing,130.0,8,2022-04-09
3881,Giza,Food,400.0,8,2022-09-13
3052,Tanta,Books,851.0,1,2022-08-12
4648,Tanta,Food,288.0,3,2022-12-01
4529,Tanta,Clothing,407.0,10,2022-05-04
633,Tanta,Electronics,424.0,3,2022-09-19
4669,Mansoura,Clothing,95.0,2,2022-10-31
3667,Mansoura,Food,484.0,7,2022-03-05
2218,Alex,Clothing,232.0,5,2022-01-04
3219,Mansoura,Books,657.0,3,2022-03-29
1260,Tanta,Food,461.0,6,2022-08-07
4875,Alex,Food,559.0,10,2022-02-02
238,Mansoura,Food,926.0,3,2022-01-08
1747,Cairo,Books,595.0,2,2022-08-10
144,Cairo,Electronics,466.0,10,2022-06-14
4371,Mansoura,Electronics,697.0,9,2022-12-03
2560,Alex,Books,751.0,6,2022-04-09
37,Mansoura,Electronics,365.0,10,2022-08-21
4983,Cairo,Electronics,,6,2022-08-01
4006,Tanta,Electronics,485.0,10,2022-06-07
1130,,Food,89.0,3,2022-08-25
2613,Cairo,Books,737.0,6,2022-12-23
80,Alex,Food,828.0,8,2022-03-06
1460,Mansoura,Electronics,847.0,9,2022-07-27
2341,Giza,Food,840.0,5,2022-08-20
1452,Tanta,Food,989.0,4,2022-03-26
365,Tanta,Books,298.0,4,2022-12-13
1728,Alex,Food,950.0,1,2022-02-06
4576,Mansoura,Food,183.0,5,2022-07-15
4340,Mansoura,Clothing,860.0,4,2022-04-04
3816,Alex,Electronics,882.0,9,2022-02-02
4561,Tanta,Clothing,464.0,10,2022-09-08
2544,Cairo,Electronics,335.0,8,2022-11-16
4606,Cairo,Clothing,217.0,3,2022-02-08
655,Mansoura,Books,,8,2022-01-29
2078,Giza,Books,,1,2022-10-28
312,,Food,771.0,6,2022-07-12
4205,Tanta,Electronics,309.0,10,2022-02-05
2763,Cairo,Books,374.0,8,2022-08-10
2319,,Electronics,,2,2022-08-09
2984,Tanta,Clothing,933.0,7,2022-01-19
3113,,Clothing,936.0,9,2022-02-15
4863,Cairo,Clothing,,7,2022-06-12
1803,Cairo,,325.0,10,2022-04-24
1766,Cairo,,823.0,6,2022-01-27
1220,Alex,Books,273.0,4,2022-07-01
2880,Tanta,Books,296.0,1,2022-09-12
2490,Tanta,Food,760.0,6,2022-09-10
1247,Cairo,Books,896.0,8,2022-01-09
222,Giza,Books,557.0,10,2022-07-27
4499,Tanta,Electronics,181.0,8,2022-03-24
3065,Cairo,Clothing,205.0,4,2022-10-07
3971,Giza,Food,226.0,7,2022-08-04
1138,Cairo,Electronics,304.0,4,2022-03-29
951,Giza,Books,523.0,7,2022-09-13
4523,Mansoura,Electronics,371.0,10,2022-12-28
1349,Tanta,Clothing,409.0,3,2022-01-28
3369,Cairo,,498.0,5,2022-06-13
3745,Tanta,,552.0,1,2022-06-04
1410,Mansoura,Food,545.0,8,2022-10-13
2405,Tanta,Food,120.0,7,2022-06-01
4846,Cairo,,66.0,7,2022-08-30
314,,Electronics,683.0,3,2022-10-07
4985,Alex,Books,440.0,1,2022-12-04
1592,Mansoura,Books,84.0,6,2022-10-04
3777,,Books,301.0,3,2022-08-22
4089,Cairo,Clothing,618.0,1,2022-06-24
336,Cairo,Books,457.0,3,2022-10-30
4654,Tanta,,303.0,2,2022-05-19
4801,Cairo,Books,202.0,3,2022-01-19
586,,Food,648.0,10,2022-10-11
4061,Alex,,58.0,10,2022-10-14
4959,Tanta,,776.0,5,2022-04-19
118,Alex,Electronics,105.0,7,2022-01-27
1847,Alex,Food,177.0,9,2022-07-28
3464,Cairo,Food,601.0,4,2022-08-12
2629,Mansoura,Food,,1,2022-08-27
977,Giza,Books,144.0,6,2022-08-17
3915,Tanta,Food,728.0,1,2022-08-02
2217,Mansoura,Clothing,171.0,3,2022-10-13
4318,Mansoura,Clothing,,3,2022-03-07
2720,Giza,,308.0,10,2022-03-21
1015,Cairo,Food,179.0,5,2022-07-06
2871,Alex,,141.0,1,2022-07-13
2389,Giza,Electronics,752.0,8,2022-08-28
4222,Tanta,Electronics,165.0,6,2022-09-17
3348,Giza,Electronics,823.0,5,2022-09-13
1532,Alex,Electronics,844.0,2,2022-09-07
3783,Alex,Food,694.0,5,2022-07-24
2601,Giza,Clothing,718.0,2,2022-05-17
2522,,Electronics,209.0,6,2022-12-02
4447,Giza,Food,875.0,9,2022-11-13
161,Giza,Clothing,972.0,3,2022-10-15
228,Giza,Electronics,326.0,8,2022-01-15
2514,Cairo,Electronics,660.0,10,2022-03-29
1128,Cairo,Food,138.0,7,2022-06-20
1391,Alex,Clothing,714.0,6,2022-01-13
2502,Tanta,Books,,6,2022-06-16
3212,Alex,Electronics,531.0,1,2022-07-19
3172,Cairo,Clothing,634.0,1,2022-02-25
1081,Mansoura,Clothing,371.0,4,2022-12-09
2179,Tanta,Books,50.0,4,2022-02-12
1754,Alex,Electronics,440.0,6,2022-11-10
322,Cairo,Books,109.0,5,2022-01-07
4029,Mansoura,Electronics,200.0,6,2022-03-16
4840,Alex,Clothing,63.0,10,2022-07-24
3151,Giza,Food,86.0,7,2022-07-15
202,Cairo,Electronics,476.0,3,2022-01-04
662,Alex,Electronics,766.0,6,2022-04-02
3783,Alex,Food,694.0,5,2022-07-24
3960,Mansoura,Electronics,174.0,10,2022-07-28
952,Cairo,Electronics,454.0,10,2022-04-17
3813,Giza,,143.0,5,2022-05-13
1373,Mansoura,Books,701.0,6,2022-08-17
2801,Cairo,Books,254.0,2,2022-01-10
220,Alex,Clothing,,8,2022-02-24
212,Giza,Food,602.0,2,2022-09-04
1430,Tanta,,211.0,4,2022-03-21
594,Mansoura,Electronics,872.0,3,2022-02-01
3029,Cairo,Food,983.0,4,2022-05-24
623,,Food,541.0,4,2022-11-17
673,Mansoura,Books,516.0,3,2022-11-27
424,Giza,Food,,7,2022-12-27
2856,Giza,Clothing,907.0,7,2022-07-06
3519,,Books,333.0,10,2022-01-30
3786,Cairo,Electronics,264.0,6,2022-12-10
4485,Cairo,Books,338.0,1,2022-04-25
701,Tanta,Electronics,,5,2022-07-15
921,Tanta,Electronics,266.0,5,2022-11-22
4516,Mansoura,Electronics,837.0,10,2022-06-15
3654,Alex,Electronics,543.0,10,2022-01-13
4124,Giza,Clothing,996.0,2,2022-03-28
4567,Tanta,,772.0,7,2022-04-19
67,Mansoura,Clothing,226.0,5,2022-11-28
606,Alex,Books,192.0,3,2022-05-15
3312,Tanta,Food,518.0,10,2022-04-29
3260,Alex,Electronics,608.0,9,2022-01-27
3047,Cairo,Clothing,757.0,9,2022-08-18
798,Cairo,Clothing,205.0,6,2022-12-06
4696,Giza,Food,386.0,2,2022-02-13
1496,,Electronics,472.0,5,2022-06-03
3919,Cairo,Electronics,443.0,7,2022-02-23
3333,Cairo,Food,584.0,2,2022-09-01
2528,Mansoura,Electronics,962.0,1,2022-12-30
3235,Cairo,Food,367.0,5,2022-07-24
4434,Alex,Books,371.0,1,2022-10-25
3609,Mansoura,Clothing,64.0,6,2022-01-03
287,Mansoura,Food,902.0,2,2022-06-05
1039,Tanta,Books,616.0,6,2022-01-26
976,Alex,,735.0,6,2022-08-08
1833,Mansoura,Electronics,718.0,5,2022-12-28
3898,Alex,Electronics,923.0,3,2022-05-29
3895,,Food,634.0,8,2022-07-06
1007,Cairo,Clothing,454.0,2,2022-04-26
2572,Mansoura,Clothing,133.0,7,2022-02-04
1289,,Electronics,688.0,4,2022-09-24
4877,,Food,511.0,1,2022-05-14
3684,Giza,Food,,10,2022-07-18
216,Tanta,Food,987.0,5,2022-12-03
1704,Mansoura,Food,782.0,2,2022-09-27
1781,Mansoura,Books,266.0,3,2022-10-06
1650,Cairo,Clothing,,9,2022-05-26
4123,Alex,Food,339.0,4,2022-03-17
12,Tanta,Clothing,995.0,4,2022-11-21
645,Giza,Food,956.0,1,2022-10-21
600,Giza,Clothing,146.0,10,2022-01-09
1113,Alex,Food,831.0,7,2022-07-02
859,Cairo,Food,741.0,6,2022-07-15
4594,Giza,Electronics,541.0,10,2022-06-05
893,Tanta,Books,,6,2022-07-10
1616,Cairo,Food,870.0,3,2022-01-20
4209,Mansoura,Clothing,262.0,2,2022-09-02
3810,Giza,Books,684.0,6,2022-11-18
894,Tanta,,911.0,10,2022-05-15
4625,Mansoura,Electronics,,3,2022-05-10
2488,Giza,Electronics,274.0,7,2022-01-24
989,,Electronics,,3,2022-01-01
4190,Cairo,Electronics,536.0,5,2022-06-22
4862,Tanta,Books,304.0,8,2022-04-08
4114,Alex,Electronics,809.0,9,2022-10-16
2014,Giza,Books,366.0,8,2022-09-04
2260,Tanta,Books,945.0,9,2022-09-09
1444,Giza,Books,311.0,9,2023-01-01
68,Alex,Food,387.0,2,2022-06-24
2301,Alex,Books,757.0,9,2022-06-26
2706,Alex,Books,177.0,4,2022-05-30
3500,Cairo,Books,396.0,6,2022-06-24
3166,Giza,Clothing,335.0,1,2022-07-15
953,Alex,Food,184.0,8,2022-03-10
139,Mansoura,,714.0,10,2022-09-15
3039,Cairo,Food,670.0,7,2022-06-13
461,Mansoura,Clothing,854.0,5,2022-03-08
1475,Cairo,Electronics,402.0,5,2022-04-16
2232,Giza,Electronics,263.0,6,2022-03-08
3393,Tanta,Clothing,791.0,1,2022-03-14
2515,Giza,Food,296.0,1,2022-11-13
3419,,Electronics,67.0,9,2022-06-03
394,Alex,Food,79.0,4,2022-02-14
4852,Giza,Clothing,269.0,10,2022-06-05
1276,Mansoura,Electronics,509.0,6,2022-01-23
1132,Cairo,Electronics,676.0,2,2022-09-13
2362,Giza,Food,268.0,2,2022-05-02
3442,Cairo,Books,,7,2022-11-12
4526,,Clothing,357.0,6,2022-12-22
2788,Mansoura,Books,928.0,8,2022-12-20
3621,Giza,Electronics,656.0,6,2022-09-01
3858,Tanta,Books,772.0,9,2022-01-13
2023,Tanta,Electronics,242.0,4,2022-11-19
4025,Tanta,Food,705.0,1,2022-05-06
3343,Cairo,Clothing,952.0,2,2022-01-05
2470,Cairo,Clothing,949.0,5,2022-03-10
2920,Alex,Electronics,926.0,2,2022-07-07
4920,,,249.0,10,2022-07-03
2016,Cairo,Electronics,822.0,8,2022-08-27
3003,Cairo,Clothing,93.0,3,2022-01-01
570,Alex,Food,726.0,6,2022-10-30
1301,Cairo,Food,217.0,3,2022-02-03
3351,Alex,Electronics,268.0,7,2022-10-04
3628,Giza,Food,,3,2022-07-05
2777,Mansoura,Books,937.0,1,2022-04-14
3527,Alex,Electronics,731.0,10,2022-12-25
2925,Giza,Books,156.0,2,2022-02-13
2741,Tanta,,460.0,7,2022-03-15
3886,Mansoura,Electronics,829.0,3,2022-04-09
94,,Clothing,214.0,3,2022-02-23
235,Alex,Books,642.0,3,2022-12-14
1944,Cairo,Books,858.0,5,2022-04-13
3441,Cairo,Electronics,551.0,5,2022-11-08
2504,Tanta,Books,652.0,9,2022-11-25
1087,Tanta,,187.0,5,2022-06-01
3390,Cairo,Books,178.0,1,2022-01-17
2485,Cairo,Clothing,845.0,5,2022-01-20
4286,Alex,Electronics,870.0,7,2022-05-09
4932,Giza,Clothing,926.0,7,2022-10-18
8,Giza,Clothing,,5,2022-08-06
960,Mansoura,Food,178.0,10,2022-06-19
4671,Tanta,Electronics,771.0,5,2022-04-26
248,Cairo,Books,808.0,10,2022-11-14
3085,Cairo,,361.0,10,2022-06-21
3937,Tanta,Food,691.0,1,2022-04-01
4636,Giza,Clothing,805.0,6,2022-07-29
1670,Giza,Books,194.0,9,2022-12-30
3700,,Books,665.0,1,2022-04-07
3685,Tanta,,60.0,7,2022-09-03
4253,Giza,Food,345.0,5,2022-08-16
750,Tanta,Food,,2,2022-09-06
2344,Alex,Electronics,357.0,9,2022-01-25
1714,,Electronics,810.0,8,2022-11-11
4158,Tanta,,866.0,4,2022-04-17
995,Giza,Food,166.0,10,2022-08-20
4506,Giza,Books,653.0,1,2022-01-13
3887,Giza,Food,349.0,9,2022-12-24
447,Alex,Food,281.0,9,2022-12-27
1144,Alex,,925.0,4,2022-08-07
563,Giza,Clothing,226.0,5,2022-06-13
3360,Tanta,Clothing,455.0,4,2022-09-27
1366,Mansoura,Books,,2,2022-10-01
3307,Alex,Electronics,280.0,2,2022-10-04
3190,Giza,Food,730.0,10,2022-05-12
2780,,Clothing,572.0,2,2022-06-26
4303,Giza,Electronics,688.0,3,2022-08-20
1277,Giza,Electronics,277.0,9,2022-06-03
3367,Cairo,Clothing,471.0,5,2022-09-23
1136,Tanta,Books,921.0,8,2022-03-31
3480,Tanta,Clothing,,1,2022-02-08
4247,Mansoura,Electronics,228.0,2,2022-11-13
1718,Cairo,Electronics,424.0,9,2022-02-18
748,Alex,Electronics,313.0,8,2022-01-06
3756,Giza,Food,974.0,6,2022-12-05
16,Alex,Clothing,396.0,8,2022-10-10
1242,Cairo,Clothing,245.0,2,2022-11-25
4362,Mansoura,Electronics,144.0,2,2022-06-13
903,Giza,,244.0,4,2022-01-03
3045,,Books,192.0,4,2022-07-02
1457,Alex,Food,796.0,6,2022-09-04
2938,,Clothing,328.0,10,2022-01-12
436,Cairo,Food,75.0,9,2022-05-23
4869,Giza,Electronics,922.0,1,2022-10-01
4068,Mansoura,Clothing,,8,2022-07-31
466,Alex,Food,845.0,5,2022-01-21
3748,Tanta,,852.0,7,2022-10-11
1835,Alex,Electronics,676.0,10,2022-05-04
3784,Tanta,Electronics,473.0,2,2022-11-28
3371,Tanta,Clothing,737.0,6,2022-03-06
4893,Alex,Clothing,262.0,6,2022-03-05
2671,Mansoura,Electronics,798.0,1,2022-04-20
2204,Cairo,Clothing,946.0,3,2022-12-30
4810,Tanta,Clothing,834.0,10,2022-08-06
2220,Mansoura,Electronics,802.0,2,2022-01-12
2410,,Food,357.0,2,2022-02-26
4233,Giza,Food,863.0,9,2022-01-28
4512,,Clothing,929.0,3,2022-01-29
177,,Food,464.0,10,2022-08-27
2105,Tanta,Books,573.0,2,2022-12-22
2318,Mansoura,Electronics,,1,2022-07-29
1167,Tanta,,924.0,8,2022-04-14
3903,Alex,Books,936.0,8,2022-05-13
1465,Tanta,Books,989.0,8,2022-02-04
1983,Tanta,Clothing,365.0,6,2022-07-04
150,Giza,Electronics,935.0,7,2022-04-17
3366,Mansoura,Food,,4,2022-05-23
4328,Alex,Electronics,58.0,7,2022-11-30
2029,Tanta,Electronics,497.0,3,2022-07-21
4334,Mansoura,,,3,2022-10-30
4836,Tanta,Books,524.0,9,2022-02-13
277,Mansoura,Electronics,571.0,8,2022-03-04
4838,Tanta,Books,912.0,1,2022-09-06
634,Alex,Electronics,508.0,6,2022-09-25
2324,Giza,Clothing,836.0,2,2022-07-14
1595,,Books,59.0,8,2022-10-01
3974,Mansoura,Electronics,921.0,1,2022-07-30
4901,Tanta,Electronics,,6,2022-02-06
86,Alex,,282.0,2,2022-02-26
3716,Alex,Clothing,990.0,3,2022-07-13
174,Cairo,Clothing,688.0,4,2022-06-04
1627,,Clothing,761.0,10,2022-07-20
3679,Giza,Books,58.0,3,2022-08-25
1145,Cairo,Clothing,726.0,2,2022-04-17
2212,Giza,Food,576.0,9,2022-01-26
3482,Cairo,Books,215.0,2,2022-04-17
3568,Alex,Food,755.0,9,2022-11-14
3368,Giza,Clothing,610.0,1,2022-08-13
3916,Mansoura,Clothing,427.0,10,2022-04-03
1108,Cairo,Food,418.0,2,2022-04-03
1591,Giza,Electronics,892.0,1,2022-12-23
4252,Giza,Clothing,200.0,4,2022-07-31
4234,Cairo,Clothing,243.0,7,2022-12-12
3341,Tanta,Books,,1,2022-01-27
2679,Cairo,Clothing,,10,2022-01-02
2973,Giza,Electronics,711.0,5,2022-02-03
2786,Mansoura,Clothing,380.0,7,2022-02-08
2333,Mansoura,Clothing,178.0,9,2022-07-03
2404,,Electronics,548.0,2,2022-06-01
3602,Mansoura,Clothing,183.0,8,2022-05-04
4307,Tanta,Food,942.0,2,2022-07-28
2765,,Electronics,392.0,6,2022-04-16
3056,Alex,,,8,2022-01-08
1568,Cairo,Electronics,714.0,3,2022-03-16
3427,Giza,Clothing,576.0,4,2022-08-10
3993,Tanta,Electronics,452.0,10,2022-09-23
496,Mansoura,Clothing,422.0,2,2022-07-01
3146,Mansoura,Books,242.0,5,2022-07-08
1618,Mansoura,Clothing,285.0,2,2022-04-06
3986,,Electronics,812.0,5,2022-08-08
3240,Giza,Food,994.0,4,2022-01-21
1496,,Electronics,472.0,5,2022-06-03
1047,Tanta,Electronics,588.0,9,2022-05-06
353,Cairo,Clothing,999.0,5,2022-03-14
4749,Cairo,Electronics,910.0,3,2022-02-08
2537,Tanta,Clothing,821.0,3,2022-12-01
2795,Alex,Clothing,438.0,8,2022-08-19
3622,Giza,Food,403.0,2,2022-04-30
568,Giza,Books,162.0,6,2022-02-25
1733,Cairo,Clothing,253.0,2,2022-09-21
3517,Cairo,Food,377.0,2,2022-04-17
3830,Cairo,Food,571.0,9,2022-11-12
915,Alex,Clothing,869.0,1,2022-01-08
1408,Alex,Food,,2,2022-07-19
4394,Mansoura,Clothing,,5,2022-08-25
1775,Tanta,Clothing,894.0,10,2022-12-21
3091,Giza,Food,741.0,8,2022-02-01
3702,Cairo,Books,350.0,9,2022-10-15
2155,,Electronics,,6,2022-02-04
1051,Giza,Clothing,253.0,6,2022-07-10
2616,Cairo,Books,546.0,4,2022-01-01
3931,Mansoura,,624.0,9,2022-03-27
4968,Cairo,Electronics,942.0,7,2022-10-11
4211,Cairo,Books,586.0,5,2022-07-15
4317,Cairo,Electronics,398.0,7,2022-08-09
1186,Tanta,Electronics,691.0,2,2022-07-28
3774,Tanta,Electronics,,5,2022-03-12
3104,Mansoura,Books,193.0,6,2022-07-06
439,Alex,Food,,7,2022-07-28
1924,Cairo,Electronics,184.0,6,2022-02-27
711,Mansoura,Food,274.0,1,2022-03-03
629,Alex,Books,896.0,8,2022-10-27
784,Giza,Clothing,728.0,3,2022-10-27
3439,Giza,Clothing,926.0,9,2022-09-27
1938,Mansoura,Food,543.0,7,2022-05-17
144,Cairo,Electronics,466.0,10,2022-06-14
1415,Mansoura,Books,970.0,4,2022-12-13
4320,Tanta,Clothing,869.0,3,2022-10-07
743,Tanta,Books,132.0,9,2022-01-13
3962,Tanta,Electronics,326.0,6,2022-10-08
1676,Tanta,Food,456.0,7,2022-01-03
674,Alex,Electronics,867.0,4,2022-01-24
1608,Alex,Food,942.0,2,2022-10-09
1263,Mansoura,,921.0,1,2022-04-15
4807,,Electronics,804.0,5,2022-06-04
1526,Giza,Books,,5,2022-06-13
49,Cairo,Food,836.0,7,2022-10-20
2265,Alex,Clothing,,2,2022-02-18
2716,,Electronics,938.0,1,2022-06-24
4923,Giza,Electronics,986.0,7,2022-09-19
1295,Tanta,Food,634.0,7,2022-10-17
2431,Cairo,Books,356.0,9,2022-04-26
2421,Tanta,Food,887.0,1,2022-12-27
3970,Tanta,Food,956.0,1,2022-03-24
126,Tanta,Books,142.0,5,2022-02-13
182,Alex,Food,423.0,5,2022-06-25
4473,Giza,Electronics,698.0,8,2022-07-11
3827,Mansoura,Electronics,892.0,10,2022-12-06
901,,Books,587.0,9,2022-08-25
1857,Giza,Books,160.0,10,2022-11-12
2153,Mansoura,Clothing,985.0,5,2022-03-04
291,Alex,Food,,10,2022-08-31
4482,Alex,Electronics,349.0,7,2022-02-10
3334,Mansoura,Clothing,583.0,6,2022-10-11
4885,Mansoura,,275.0,4,2022-05-07
826,Tanta,Books,194.0,7,2023-01-01
3328,Alex,Clothing,972.0,4,2022-03-20
2956,,Books,76.0,9,2022-10-30
4782,Giza,,983.0,8,2022-07-31
2568,Giza,Electronics,518.0,5,2022-09-18
1074,Mansoura,Electronics,219.0,6,2022-06-03
4856,Tanta,Electronics,755.0,6,2022-10-28
2408,Tanta,Books,,3,2022-08-01
4910,Alex,Food,181.0,2,2022-02-12
324,Cairo,Food,482.0,7,2022-05-08
3616,Giza,Clothing,951.0,4,2022-04-29
3184,Alex,,119.0,10,2022-08-28
3540,Giza,Food,523.0,9,2022-02-28
517,Tanta,Books,902.0,1,2022-04-16
2941,Alex,Books,149.0,8,2022-02-23
3241,Giza,Clothing,812.0,9,2022-03-14
1796,Cairo,Electronics,274.0,3,2022-09-18
3946,Mansoura,Clothing,808.0,9,2022-01-22
3372,Cairo,Books,870.0,8,2022-04-19
3780,Cairo,,127.0,1,2022-06-12
1034,Tanta,Food,388.0,7,2022-04-26
4703,Cairo,Books,51.0,2,2022-10-24
4262,Giza,Food,899.0,4,2022-12-10
1599,Alex,Electronics,134.0,9,2022-05-25
1016,Giza,Clothing,270.0,2,2022-07-13
4297,Mansoura,Clothing,841.0,10,2022-09-26
3331,Alex,Food,350.0,8,2022-12-27
3624,Giza,Food,175.0,1,2022-06-01
2575,Alex,Electronics,,7,2022-07-07
2312,Giza,,963.0,9,2022-03-20
1303,Tanta,Food,843.0,2,2022-02-23
2363,Alex,Books,,7,2022-02-15
4458,Cairo,Books,74.0,4,2022-05-10
1900,Alex,Electronics,117.0,7,2022-07-15
4301,Mansoura,Books,660.0,2,2022-05-09
1582,Alex,Books,657.0,8,2022-12-09
3551,Alex,Books,835.0,2,2022-08-14
3579,Tanta,Books,804.0,10,2022-10-04
3913,Tanta,Clothing,416.0,3,2022-10-21
3744,,Clothing,,5,2022-12-01
519,Cairo,Food,,5,2022-11-25
3036,Alex,Food,861.0,1,2022-12-20
2753,Giza,Clothing,315.0,10,2022-05-29
2300,,Food,66.0,9,2022-03-30
3533,Giza,Clothing,897.0,8,2022-10-20
1239,Alex,,629.0,1,2022-06-25
3330,Alex,Food,366.0,3,2022-05-13
1538,Alex,,847.0,1,2022-05-19
1109,Mansoura,Food,417.0,9,2022-12-16
3346,,Clothing,786.0,5,2022-01-11
3255,Giza,Books,199.0,7,2022-09-01
1799,Giza,Books,783.0,3,2022-08-23
4140,Alex,Food,834.0,1,2022-01-16
3176,,Electronics,756.0,7,2022-07-19
3687,,Food,419.0,2,2022-02-05
1992,Tanta,Books,399.0,3,2022-12-24
4861,Cairo,Clothing,335.0,4,2022-09-24
2820,Giza,Electronics,835.0,6,2022-05-14
1431,Cairo,Books,465.0,2,2022-05-11
4350,Giza,Electronics,461.0,7,2022-12-17
3180,Mansoura,Food,114.0,6,2022-07-07
3755,Alex,Electronics,163.0,4,2022-06-19
1364,Tanta,Clothing,853.0,10,2022-04-09
1266,Giza,Clothing,329.0,6,2022-09-08
2919,Tanta,Electronics,244.0,7,2022-10-14
3674,Giza,Electronics,961.0,8,2022-05-30
2960,Mansoura,Electronics,824.0,7,2022-01-21
2979,Mansoura,Books,763.0,6,2022-01-23
987,Giza,Electronics,251.0,3,2022-02-18
2739,Tanta,Books,678.0,7,2022-11-15
3047,Cairo,Clothing,757.0,9,2022-08-18
4640,Cairo,Electronics,158.0,8,2022-03-06
2909,Alex,,157.0,9,2022-01-21
2230,Alex,Electronics,757.0,10,2022-08-22
1621,Tanta,Food,271.0,10,2022-03-17
1499,Mansoura,Books,399.0,6,2022-11-19
3379,Tanta,Clothing,453.0,10,2022-04-09
3651,Alex,Electronics,774.0,1,2022-12-12
2059,Cairo,,115.0,6,2022-09-06
4773,Giza,Clothing,264.0,7,2022-05-08
4159,Mansoura,Electronics,655.0,10,2022-07-10
4992,Tanta,Electronics,153.0,3,2022-03-03
3869,Cairo,Clothing,416.0,2,2022-12-07
4668,Giza,Food,283.0,3,2022-03-27
3381,Tanta,Books,184.0,8,2022-01-19
3347,Alex,Books,,5,2022-08-10
2923,Cairo,Books,541.0,1,2022-10-24
1719,Giza,Books,828.0,5,2022-12-19
2138,Giza,Books,489.0,1,2022-11-06
4018,Giza,Electronics,217.0,3,2022-04-22
3638,Tanta,Food,174.0,2,2022-11-10
65,Tanta,Clothing,277.0,4,2022-07-15
831,,Clothing,397.0,3,2022-10-08
3496,Giza,Electronics,293.0,2,2022-10-11
2167,Mansoura,Books,513.0,2,2022-07-08
2176,Alex,,564.0,6,2022-06-15
534,Giza,Electronics,891.0,4,2022-04-25
483,,Books,447.0,2,2022-04-03
3944,Giza,Books,680.0,4,2022-01-23
1474,Tanta,Clothing,772.0,3,2022-06-24
1443,Alex,Electronics,756.0,1,2022-01-12
4751,Mansoura,Food,974.0,3,2022-07-30
4035,Alex,Books,599.0,1,2022-02-13
4311,Alex,Clothing,516.0,3,2022-06-26
1696,Tanta,Electronics,770.0,4,2022-08-25
2267,Alex,Electronics,760.0,3,2022-10-09
3660,,Food,459.0,1,2022-02-27
2285,Alex,Clothing,406.0,7,2022-04-27
1721,Alex,Electronics,952.0,4,2022-04-24
107,Alex,Clothing,975.0,6,2022-05-27
1697,,Electronics,,7,2022-05-28
3081,Tanta,Clothing,134.0,8,2022-03-21
4084,Cairo,Electronics,762.0,9,2022-09-07
1547,Mansoura,Books,488.0,4,2022-04-20
2783,Giza,Electronics,432.0,4,2022-07-22
857,Cairo,Electronics,834.0,3,2022-09-26
4138,Alex,Books,863.0,7,2022-10-07
2069,Alex,Clothing,765.0,9,2022-02-04
2489,,Clothing,356.0,7,2022-04-08
3312,Tanta,Food,518.0,10,2022-04-29
2942,Giza,Clothing,478.0,3,2022-08-06
1790,Giza,Food,,1,2022-04-24
155,,Electronics,52.0,9,2022-08-13
1322,Giza,Books,,1,2022-06-10
1687,Alex,Food,338.0,8,2022-06-24
3007,Giza,Books,548.0,9,2022-09-15
2102,Tanta,Books,500.0,2,2022-03-10
3342,Tanta,,810.0,3,2022-10-16
3758,Giza,Food,739.0,4,2022-12-01
3291,Alex,Books,607.0,1,2022-09-21
391,,,819.0,10,2022-09-15
151,Alex,Food,377.0,1,2022-12-11
4499,Tanta,Electronics,181.0,8,2022-03-24
4999,Mansoura,,859.0,7,2023-01-01
1184,Giza,Food,839.0,6,2022-08-16
1984,Alex,Clothing,786.0,4,2022-05-16
3936,Cairo,Food,862.0,10,2022-11-13
876,Mansoura,Clothing,915.0,1,2022-02-28
3259,Tanta,Clothing,760.0,4,2022-01-28
642,Giza,Electronics,796.0,4,2022-09-05
1403,Mansoura,Clothing,369.0,7,2022-11-22
4867,Giza,,945.0,1,2022-05-08
486,Alex,Books,906.0,7,2022-10-05
3435,Cairo,Clothing,257.0,4,2022-06-12
2796,Cairo,Clothing,741.0,3,2022-10-16
3230,Giza,Electronics,170.0,10,2022-12-27
937,Cairo,Electronics,350.0,10,2022-06-16
4278,Cairo,Food,,5,2022-06-04
4831,Cairo,Clothing,591.0,9,2022-08-13
2213,Cairo,Electronics,926.0,8,2022-06-26
2995,Cairo,Food,809.0,8,2022-01-13
240,Alex,Food,399.0,2,2022-08-08
2280,Giza,Clothing,912.0,8,2022-09-17
4355,Mansoura,Electronics,585.0,3,2022-04-01
899,Giza,Electronics,367.0,9,2022-12-16
4447,Giza,Food,875.0,9,2022-11-13
4680,Cairo,Electronics,388.0,10,2022-01-23
3788,Mansoura,Books,72.0,10,2022-07-15
4142,,Books,983.0,9,2022-10-08
2893,Tanta,Electronics,432.0,5,2022-07-07
1197,Mansoura,Electronics,575.0,9,2022-06-20
4180,Alex,Electronics,246.0,6,2022-04-24
2663,Giza,Food,200.0,10,2022-10-05
1120,Cairo,Clothing,456.0,3,2022-03-28
